dataset,rel_type,rel_num,augmentation,subj_position,subject,template,to_send,num_tokens_sub,unrelated_origin,corr_answer,repetition,num_tokens_obj
LAMA_Trex,Hu_original,P449,substitution_1,2,New Haven-style pizza Thundermans,[X] was originally aired on [Y] .,New Haven-style pizza Thundermans was originally aired on,4,P279,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Chicago-style pizza Corner,[X] was originally aired on [Y] .,Chicago-style pizza Corner was originally aired on,3,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,California-style pizza Indiana,[X] was originally aired on [Y] .,California-style pizza Indiana was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Monofloral honey Holmes,[X] was originally aired on [Y] .,Monofloral honey Holmes was originally aired on,3,P279,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,laminated bow Rising,[X] was originally aired on [Y] .,laminated bow Rising was originally aired on,3,P279,History,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,iced tea Acts,[X] was originally aired on [Y] .,iced tea Acts was originally aired on,3,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Rapakivi granite Challenge,[X] was originally aired on [Y] .,Rapakivi granite Challenge was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,41xx steel Bowling,[X] was originally aired on [Y] .,41xx steel Bowling was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Complementary DNA Room,[X] was originally aired on [Y] .,Complementary DNA Room was originally aired on,3,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,antipope Now,[X] was originally aired on [Y] .,antipope Now was originally aired on,2,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Band brake Monday,[X] was originally aired on [Y] .,Band brake Monday was originally aired on,3,P279,ESPN,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,childhood cancer Joe,[X] was originally aired on [Y] .,childhood cancer Joe was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,democratic socialism Winters,[X] was originally aired on [Y] .,democratic socialism Winters was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,water pollution Brothers,[X] was originally aired on [Y] .,water pollution Brothers was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,nu-disco Caller,[X] was originally aired on [Y] .,nu-disco Caller was originally aired on,2,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Italo disco A-Team,[X] was originally aired on [Y] .,Italo disco A-Team was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,youth suicide Xplosion,[X] was originally aired on [Y] .,youth suicide Xplosion was originally aired on,3,P279,Challenge,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,industrial espionage Exposure,[X] was originally aired on [Y] .,industrial espionage Exposure was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,character actor Rollers,[X] was originally aired on [Y] .,character actor Rollers was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,bridgeâ€“tunnel Leftovers,[X] was originally aired on [Y] .,bridgeâ€“tunnel Leftovers was originally aired on,2,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Agritourism Beaks,[X] was originally aired on [Y] .,Agritourism Beaks was originally aired on,2,P279,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,borosilicate glass One,[X] was originally aired on [Y] .,borosilicate glass One was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Chicago blues Wire,[X] was originally aired on [Y] .,Chicago blues Wire was originally aired on,3,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,temperate climate Live,[X] was originally aired on [Y] .,temperate climate Live was originally aired on,3,P279,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,lipstick lesbian Susan,[X] was originally aired on [Y] .,lipstick lesbian Susan was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,sitting volleyball Case,[X] was originally aired on [Y] .,sitting volleyball Case was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,transgender female Stars,[X] was originally aired on [Y] .,transgender female Stars was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,political thriller Guess,[X] was originally aired on [Y] .,political thriller Guess was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,attending physician Date,[X] was originally aired on [Y] .,attending physician Date was originally aired on,3,P279,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,casement window O'Toole,[X] was originally aired on [Y] .,casement window O'Toole was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,sexual addiction Alex,[X] was originally aired on [Y] .,sexual addiction Alex was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Jazz piano Honeymooners,[X] was originally aired on [Y] .,Jazz piano Honeymooners was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,potassium-40 People,[X] was originally aired on [Y] .,potassium-40 People was originally aired on,2,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Progress-M Gang,[X] was originally aired on [Y] .,Progress-M Gang was originally aired on,2,P279,CNN,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,battlecruiser Bob,[X] was originally aired on [Y] .,battlecruiser Bob was originally aired on,2,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,computer font Gallery,[X] was originally aired on [Y] .,computer font Gallery was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,deletion mutation Forward,[X] was originally aired on [Y] .,deletion mutation Forward was originally aired on,3,P279,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,multi-purpose stadium Oasis,[X] was originally aired on [Y] .,multi-purpose stadium Oasis was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,bulk density Smurfs,[X] was originally aired on [Y] .,bulk density Smurfs was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Park golf Octonauts,[X] was originally aired on [Y] .,Park golf Octonauts was originally aired on,3,P279,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Serbian nationalism Today,[X] was originally aired on [Y] .,Serbian nationalism Today was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Smoke grenade Wilder,[X] was originally aired on [Y] .,Smoke grenade Wilder was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,road running Lady,[X] was originally aired on [Y] .,road running Lady was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,extreme poverty Rock,[X] was originally aired on [Y] .,extreme poverty Rock was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Belgian chocolate Spies,[X] was originally aired on [Y] .,Belgian chocolate Spies was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,tempo rubato Guppies,[X] was originally aired on [Y] .,tempo rubato Guppies was originally aired on,3,P279,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,bacterial pneumonia Mentalist,[X] was originally aired on [Y] .,bacterial pneumonia Mentalist was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,cyberterrorism Doubts,[X] was originally aired on [Y] .,cyberterrorism Doubts was originally aired on,2,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Internet censorship Arcade,[X] was originally aired on [Y] .,Internet censorship Arcade was originally aired on,3,P279,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,natural monopoly Time!,[X] was originally aired on [Y] .,natural monopoly Time! was originally aired on,3,P279,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,prison rape Week,[X] was originally aired on [Y] .,prison rape Week was originally aired on,3,P279,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,unsaturated fat Aliens,[X] was originally aired on [Y] .,unsaturated fat Aliens was originally aired on,3,P279,History,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,extrasolar planet Code,[X] was originally aired on [Y] .,extrasolar planet Code was originally aired on,3,P279,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,head teacher Out,[X] was originally aired on [Y] .,head teacher Out was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,ground beef Detectives,[X] was originally aired on [Y] .,ground beef Detectives was originally aired on,3,P279,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,laser printer Essence,[X] was originally aired on [Y] .,laser printer Essence was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,NBC Nightside FAST,[X] was originally aired on [Y] .,NBC Nightside FAST was originally aired on,3,P449,Netflix,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Dateline NBC Kid,[X] was originally aired on [Y] .,Dateline NBC Kid was originally aired on,3,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,NFL on NBC Osbournes,[X] was originally aired on [Y] .,NFL on NBC Osbournes was originally aired on,4,P449,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,NBA on NBC Superstar,[X] was originally aired on [Y] .,NBA on NBC Superstar was originally aired on,4,P449,ITV,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,NBC Mystery Movie Loner,[X] was originally aired on [Y] .,NBC Mystery Movie Loner was originally aired on,4,P449,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,NBC Sunday Showcase Valley,[X] was originally aired on [Y] .,NBC Sunday Showcase Valley was originally aired on,4,P449,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,The NBC Monday Movie Confessions,[X] was originally aired on [Y] .,The NBC Monday Movie Confessions was originally aired on,5,P449,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Evening News Squirrel,[X] was originally aired on [Y] .,CBS Evening News Squirrel was originally aired on,4,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Storybreak Mates,[X] was originally aired on [Y] .,CBS Storybreak Mates was originally aired on,3,P449,TNT,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Playhouse Eagle,[X] was originally aired on [Y] .,CBS Playhouse Eagle was originally aired on,3,P449,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,SEC on CBS Squad,[X] was originally aired on [Y] .,SEC on CBS Squad was originally aired on,4,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Morning News Special,[X] was originally aired on [Y] .,CBS Morning News Special was originally aired on,4,P449,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Summer Playhouse Star,[X] was originally aired on [Y] .,CBS Summer Playhouse Star was originally aired on,4,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,NFL on CBS Shootaround,[X] was originally aired on [Y] .,NFL on CBS Shootaround was originally aired on,4,P449,ESPN,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Television Quiz Jackson,[X] was originally aired on [Y] .,CBS Television Quiz Jackson was originally aired on,4,P449,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Schoolbreak Special Live,[X] was originally aired on [Y] .,CBS Schoolbreak Special Live was originally aired on,4,P449,ESPN,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS This Morning South,[X] was originally aired on [Y] .,CBS This Morning South was originally aired on,4,P449,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CBS Sports Spectacular Ball,[X] was originally aired on [Y] .,CBS Sports Spectacular Ball was originally aired on,4,P449,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,MTV Cribs Deathmatch,[X] was originally aired on [Y] .,MTV Cribs Deathmatch was originally aired on,3,P449,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Club MTV Questions,[X] was originally aired on [Y] .,Club MTV Questions was originally aired on,3,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Oddville Ninjas,[X] was originally aired on [Y] .,Oddville Ninjas was originally aired on,2,P449,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,MTV Master,[X] was originally aired on [Y] .,MTV Master was originally aired on,2,P449,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,MTV Sports Mommies,[X] was originally aired on [Y] .,MTV Sports Mommies was originally aired on,3,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,HBO World Championship Boxing Quest,[X] was originally aired on [Y] .,HBO World Championship Boxing Quest was originally aired on,5,P449,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,ESPN Major League Soccer DSV,[X] was originally aired on [Y] .,ESPN Major League Soccer DSV was originally aired on,5,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,ESPN Major League Baseball Jordan,[X] was originally aired on [Y] .,ESPN Major League Baseball Jordan was originally aired on,5,P449,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CNN Presents Theatre,[X] was originally aired on [Y] .,CNN Presents Theatre was originally aired on,3,P449,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,CNN Heroes Supreme,[X] was originally aired on [Y] .,CNN Heroes Supreme was originally aired on,3,P449,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,NBA on TNT Danger,[X] was originally aired on [Y] .,NBA on TNT Danger was originally aired on,4,P449,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,European Union U.S.,[X] was originally aired on [Y] .,European Union U.S. was originally aired on,3,P30,History,,1
LAMA_Trex,Hu_original,P449,substitution_1,2,Central Europe Minister,[X] was originally aired on [Y] .,Central Europe Minister was originally aired on,3,P361,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The with,[X] was originally aired on [Y] .,The with was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Yo on,[X] was originally aired on [Y] .,Yo on was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,GE I,[X] was originally aired on [Y] .,GE I was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Knight was,[X] was originally aired on [Y] .,Knight was was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Wonder it,[X] was originally aired on [Y] .,Wonder it was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Presidio as,[X] was originally aired on [Y] .,Presidio as was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,NBC be,[X] was originally aired on [Y] .,NBC be was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Just you,[X] was originally aired on [Y] .,Just you was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Yancy by,[X] was originally aired on [Y] .,Yancy by was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Strong are,[X] was originally aired on [Y] .,Strong are was originally aired on,2,corpus,Lifetime,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Alternative at,[X] was originally aired on [Y] .,Alternative at was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Bright from,[X] was originally aired on [Y] .,Bright from was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hey this,[X] was originally aired on [Y] .,Hey this was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Barnaby the,[X] was originally aired on [Y] .,Barnaby the was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Liquid not,[X] was originally aired on [Y] .,Liquid not was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Brooklyn or,[X] was originally aired on [Y] .,Brooklyn or was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,American have,[X] was originally aired on [Y] .,American have was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Unsolved an,[X] was originally aired on [Y] .,Unsolved an was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Ark we,[X] was originally aired on [Y] .,Ark we was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,"Hello, he",[X] was originally aired on [Y] .,"Hello, he was originally aired on",2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,St. his,[X] was originally aired on [Y] .,St. his was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Punky can,[X] was originally aired on [Y] .,Punky can was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Singled were,[X] was originally aired on [Y] .,Singled were was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Green but,[X] was originally aired on [Y] .,Green but was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Bully which,[X] was originally aired on [Y] .,Bully which was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,True all,[X] was originally aired on [Y] .,True all was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Atom has,[X] was originally aired on [Y] .,Atom has was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Dream will,[X] was originally aired on [Y] .,Dream will was originally aired on,2,corpus,ESPN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,I'm had,[X] was originally aired on [Y] .,I'm had was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Breaking they,[X] was originally aired on [Y] .,Breaking they was originally aired on,2,corpus,AMC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The one,[X] was originally aired on [Y] .,The one was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Nova their,[X] was originally aired on [Y] .,Nova their was originally aired on,2,corpus,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,CNN your,[X] was originally aired on [Y] .,CNN your was originally aired on,2,corpus,CNN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The more,[X] was originally aired on [Y] .,The more was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,CBS her,[X] was originally aired on [Y] .,CBS her was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Human my,[X] was originally aired on [Y] .,Human my was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Storybook been,[X] was originally aired on [Y] .,Storybook been was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Road out,[X] was originally aired on [Y] .,Road out was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Boardwalk about,[X] was originally aired on [Y] .,Boardwalk about was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Frontier if,[X] was originally aired on [Y] .,Frontier if was originally aired on,2,corpus,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,"Yes, with",[X] was originally aired on [Y] .,"Yes, with was originally aired on",2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Fireside so,[X] was originally aired on [Y] .,Fireside so was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Juliet up,[X] was originally aired on [Y] .,Juliet up was originally aired on,2,corpus,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Clear when,[X] was originally aired on [Y] .,Clear when was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Father time,[X] was originally aired on [Y] .,Father time was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,60 also,[X] was originally aired on [Y] .,60 also was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Miss who,[X] was originally aired on [Y] .,Miss who was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Petticoat do,[X] was originally aired on [Y] .,Petticoat do was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Dinky no,[X] was originally aired on [Y] .,Dinky no was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,NYC other,[X] was originally aired on [Y] .,NYC other was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Got in,[X] was originally aired on [Y] .,Got in was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,American into,[X] was originally aired on [Y] .,American into was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,"Magnum, than",[X] was originally aired on [Y] .,"Magnum, than was originally aired on",2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,NFL said,[X] was originally aired on [Y] .,NFL said was originally aired on,2,corpus,ESPN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The what,[X] was originally aired on [Y] .,The what was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Leg like,[X] was originally aired on [Y] .,Leg like was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,CBS our,[X] was originally aired on [Y] .,CBS our was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,WIRED its,[X] was originally aired on [Y] .,WIRED its was originally aired on,2,corpus,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Elizabeth she,[X] was originally aired on [Y] .,Elizabeth she was originally aired on,2,corpus,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Criminal them,[X] was originally aired on [Y] .,Criminal them was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hello we,[X] was originally aired on [Y] .,Hello we was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Top between,[X] was originally aired on [Y] .,Top between was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Space how,[X] was originally aired on [Y] .,Space how was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Project because,[X] was originally aired on [Y] .,Project because was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Welcome used,[X] was originally aired on [Y] .,Welcome used was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,UFO most,[X] was originally aired on [Y] .,UFO most was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Bret well,[X] was originally aired on [Y] .,Bret well was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Sushi type,[X] was originally aired on [Y] .,Sushi type was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Sanford should,[X] was originally aired on [Y] .,Sanford should was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The know,[X] was originally aired on [Y] .,The know was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Amy way,[X] was originally aired on [Y] .,Amy way was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Blowin' back,[X] was originally aired on [Y] .,Blowin' back was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Baseball make,[X] was originally aired on [Y] .,Baseball make was originally aired on,2,corpus,ESPN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Finding now,[X] was originally aired on [Y] .,Finding now was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,American see,[X] was originally aired on [Y] .,American see was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Zoey through,[X] was originally aired on [Y] .,Zoey through was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,True work,[X] was originally aired on [Y] .,True work was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Modern if,[X] was originally aired on [Y] .,Modern if was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Wolf data,[X] was originally aired on [Y] .,Wolf data was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The is,[X] was originally aired on [Y] .,The is was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,CNN even,[X] was originally aired on [Y] .,CNN even was originally aired on,2,corpus,CNN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Las very,[X] was originally aired on [Y] .,Las very was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Devious using,[X] was originally aired on [Y] .,Devious using was originally aired on,2,corpus,Lifetime,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hotel each,[X] was originally aired on [Y] .,Hotel each was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Silk did,[X] was originally aired on [Y] .,Silk did was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,MTV before,[X] was originally aired on [Y] .,MTV before was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Circus years,[X] was originally aired on [Y] .,Circus years was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Accidental under,[X] was originally aired on [Y] .,Accidental under was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Southern those,[X] was originally aired on [Y] .,Southern those was originally aired on,2,corpus,Bravo,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Queer us,[X] was originally aired on [Y] .,Queer us was originally aired on,2,corpus,Bravo,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Short same,[X] was originally aired on [Y] .,Short same was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hec many,[X] was originally aired on [Y] .,Hec many was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Jefferson here,[X] was originally aired on [Y] .,Jefferson here was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hell on,[X] was originally aired on [Y] .,Hell on was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Miss right,[X] was originally aired on [Y] .,Miss right was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Raw being,[X] was originally aired on [Y] .,Raw being was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Forever made,[X] was originally aired on [Y] .,Forever made was originally aired on,2,corpus,CBS,,1
